responsavel_nome;partido;bloco_bancada;uo_descricao;numero_indicacao;tipo_de_indicacao;valor_indicado;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;categoria_iot;justificativa
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;158818;EXECUÇÃO DIRETA;150000,0;144190,0;144190,0;0,0;0,0;144190,0;0,0;144190,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;158817;EXECUÇÃO DIRETA;190000,0;189901,8;189901,8;0,0;0,0;189901,8;0,0;189901,8;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;158994;EXECUÇÃO DIRETA;200000,0;199294,92;199294,92;58277,82;58277,82;141017,1;0,0;141017,1;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento 
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;159035;EXECUÇÃO DIRETA;400000,0;399884,9;399884,9;18300,0;18300,0;381584,9;0,0;381584,9;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;166193;EXECUÇÃO DIRETA;450000,0;449974,7;449974,7;0,0;0,0;449974,7;0,0;449974,7;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;167508;EXECUÇÃO DIRETA;450000,0;449957,93;449957,93;448558,93;0,0;449957,93;448558,93;1399,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168956;EXECUÇÃO DIRETA;92094,0;92024,94;92024,94;78546,88;3580,0;88444,94;74966,88;13478,059999999998;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165181;EXECUÇÃO DIRETA;188000,0;173308,08;173308,08;11120,66;11120,66;162187,41999999998;0,0;162187,41999999998;0,0;outras razões de ordem técnica devidamente justificadas;Execução em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;168031;EXECUÇÃO DIRETA;90210,08;89043,07;89043,07;80793,26;80793,26;8249,810000000012;0,0;8249,810000000012;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;168325;EXECUÇÃO DIRETA;30000,0;30000,0;30000,0;15960,6;15960,6;14039,4;0,0;14039,4;0,0;outras razões de ordem técnica devidamente justificadas;Execução em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;168327;EXECUÇÃO DIRETA;38000,0;37952,11;37952,11;26538,51;26538,51;11413,600000000002;0,0;11413,600000000002;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;179228;EXECUÇÃO DIRETA;153869,42;143093,16;143093,16;0,0;0,0;143093,16;0,0;143093,16;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;159028;EXECUÇÃO DIRETA;170000,0;125500,0;125500,0;0,0;0,0;125500,0;0,0;125500,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Saldo de economia alcançado na licitação.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;159033;EXECUÇÃO DIRETA;190000,0;183000,0;183000,0;0,0;0,0;183000,0;0,0;183000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Salde de economia
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;165134;EXECUÇÃO DIRETA;100000,0;99362,85;99362,85;99362,85;85654,27;13708,580000000002;13708,580000000002;0,0;0,0;outras razões de ordem técnica devidamente justificadas;Em relação a liquidação: Aguardando a entrega total dos bens pelo fornecedor para efetivação da liquidação no valor total.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159031;EXECUÇÃO DIRETA;200000,0;197550,87;197550,87;9893,63;9893,63;187657,24;0,0;187657,24;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159114;EXECUÇÃO DIRETA;150000,0;148384,74;148384,74;134553,42;134553,42;13831,319999999978;0,0;13831,319999999978;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162267;EXECUÇÃO DIRETA;60000,0;59423,11;59423,11;45111,11;45111,11;14312,0;0,0;14312,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162340;EXECUÇÃO DIRETA;60000,0;59782,11;59782,11;45111,11;45111,11;14671,0;0,0;14671,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163029;EXECUÇÃO DIRETA;170000,0;148920,0;148920,0;143538,58;143538,58;5381,420000000013;0,0;5381,420000000013;0,0;outras razões de ordem técnica devidamente justificadas;Execução em andamento. 
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163098;EXECUÇÃO DIRETA;200000,0;197530,42;197530,42;5936,18;5936,18;191594,24000000002;0,0;191594,24000000002;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163152;EXECUÇÃO DIRETA;320000,0;317505,07;317505,07;41553,26;41553,26;275951,81;0,0;275951,81;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Demais aquisições da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164997;EXECUÇÃO DIRETA;100000,0;97895,47;97895,47;75849,72;63850,72;34044,75;11999,0;22045,75;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165008;EXECUÇÃO DIRETA;195000,0;193252,3;193252,3;189252,3;189252,3;4000,0;0,0;4000,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;167786;EXECUÇÃO DIRETA;87000,0;80455,63;80455,63;3623,88;3623,88;76831,75;0,0;76831,75;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
BRUNO ENGLER;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;168287;EXECUÇÃO DIRETA;200000,0;198514,69;198514,69;10857,45;10857,45;187657,24;0,0;187657,24;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;161736;EXECUÇÃO DIRETA;200000,0;198601,54;198601,54;0,0;0,0;198601,54;0,0;198601,54;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CAPOREZZO;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;161747;EXECUÇÃO DIRETA;450000,0;449974,7;449974,7;0,0;0,0;449974,7;0,0;449974,7;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CAPOREZZO;PL;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;163797;EXECUÇÃO DIRETA;450000,0;449974,7;449974,7;0,0;0,0;449974,7;0,0;449974,7;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164893;EXECUÇÃO DIRETA;75500,0;69184,0;69184,0;41604,0;41604,0;27580,0;0,0;27580,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;167560;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;100000,0;63249,82;63249,82;0,0;0,0;63249,82;0,0;63249,82;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165647;EXECUÇÃO DIRETA;19200,0;18900,0;18900,0;0,0;0,0;18900,0;0,0;18900,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;165644;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
CAPOREZZO;PL;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;163782;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
CAPOREZZO;PL;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;164550;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
CAPOREZZO;PL;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;179906;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição do Estado
CAPOREZZO;PL;BLOCO AVANCA MINAS;FUNDO ESTADUAL DE SAÚDE;179596;RESOLUÇÃO SES;500000,0;500000,0;500000,0;500000,0;0,0;500000,0;500000,0;0,0;0,0;outras razões de ordem técnica devidamente justificadas;Inviabilidade de execução no exercício de 2025, a ser executado em 2026.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;179203;EXECUÇÃO DIRETA;39185,0;38728,11;38728,11;16026,35;0,0;38728,11;16026,35;22701,760000000002;0,0;outras razões de ordem técnica devidamente justificadas;aguardando liberação da prestação de contas para pagamento
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164353;EXECUÇÃO DIRETA;130000,0;129951,31;129951,31;79809,45;45698,66;84252,65;34110,78999999999;50141,86;0,0;outras razões de ordem técnica devidamente justificadas;Em relação a liquidação: Aguardando a entrega total dos bens pelo fornecedor para efetivação da liquidação no valor total.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164824;EXECUÇÃO DIRETA;60000,0;59963,75;59963,75;47028,99;14449,99;45513,76;32579,0;12934,760000000002;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros procedimentos licitatórios
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161916;EXECUÇÃO DIRETA;46000,0;42930,04;42930,04;39278,73;39278,73;3651,3099999999977;0,0;3651,3099999999977;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161920;EXECUÇÃO DIRETA;70000,0;67168,0;67168,0;63168,0;63168,0;4000,0;0,0;4000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162021;EXECUÇÃO DIRETA;100000,0;96999,84;96999,84;0,0;0,0;96999,84;0,0;96999,84;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162298;EXECUÇÃO DIRETA;100000,0;98922,22;98922,22;89042,71;89042,71;9879,509999999995;0,0;9879,509999999995;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163749;EXECUÇÃO DIRETA;200000,0;197550,87;197550,87;9893,63;9893,63;187657,24;0,0;187657,24;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164876;EXECUÇÃO DIRETA;57500,0;55398,7;55398,7;51446,89;51446,89;3951,8099999999977;0,0;3951,8099999999977;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165268;EXECUÇÃO DIRETA;200000,0;198208,55;198208,55;6900,0;6900,0;191308,55;0,0;191308,55;0,0;outras razões de ordem técnica devidamente justificadas;Execução da Emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165269;EXECUÇÃO DIRETA;80000,0;71895,93;71895,93;45194,0;45194,0;26701,929999999993;0,0;26701,929999999993;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
CAPOREZZO;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;165302;EXECUÇÃO DIRETA;50000,0;47483,8;47483,8;43531,99;43531,99;3951,810000000005;0,0;3951,810000000005;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;158995;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;25000,0;25000,0;25000,0;19184,86;19184,86;5815,139999999999;0,0;5815,139999999999;0,0;outras razões de ordem técnica devidamente justificadas;.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;158996;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;25000,0;25000,0;25000,0;19184,86;19184,86;5815,139999999999;0,0;5815,139999999999;0,0;outras razões de ordem técnica devidamente justificadas;.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;160153;EXECUÇÃO DIRETA;800000,0;799428,65;799428,65;0,0;0,0;799428,65;0,0;799428,65;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;O item foi adquirido mais barato. Saldo 571,35
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;162074;EXECUÇÃO DIRETA;50000,0;49954,73;49954,73;45767,75;45767,75;4186,980000000003;0,0;4186,980000000003;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução finalizado
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;162075;EXECUÇÃO DIRETA;50000,0;49955,56;49955,56;45768,58;45768,58;4186,979999999996;0,0;4186,979999999996;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução finalizado
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;162076;EXECUÇÃO DIRETA;50000,0;49993,1;49993,1;45806,12;45806,12;4186,979999999996;0,0;4186,979999999996;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução finalizado
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;162078;EXECUÇÃO DIRETA;50000,0;49993,1;49993,1;45806,12;45806,12;4186,979999999996;0,0;4186,979999999996;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;158999;EXECUÇÃO DIRETA;200000,0;197550,87;197550,87;9893,63;9893,63;187657,24;0,0;187657,24;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159000;EXECUÇÃO DIRETA;200000,0;197550,87;197550,87;9893,63;9893,63;187657,24;0,0;187657,24;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159040;EXECUÇÃO DIRETA;200000,0;196938,59;196938,59;1978,73;1978,73;194959,86;0,0;194959,86;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159041;EXECUÇÃO DIRETA;65000,0;63202,24;63202,24;59550,93;59550,93;3651,3099999999977;0,0;3651,3099999999977;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159042;EXECUÇÃO DIRETA;65000,0;64056,0;64056,0;56900,0;56900,0;7156,0;0,0;7156,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160534;EXECUÇÃO DIRETA;5000,0;3937,0;3937,0;0,0;0,0;3937,0;0,0;3937,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;163269;EXECUÇÃO DIRETA;95000,0;94976,21;94976,21;57345,55;57345,55;37630,66;0,0;37630,66;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros procedimentos licitatórios
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;163462;EXECUÇÃO DIRETA;55000,0;54911,39;54911,39;39743,17;34269,59;20641,800000000003;5473,580000000002;15168,220000000001;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros procedimentos licitatórios
CHARLES SANTOS;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168144;EXECUÇÃO DIRETA;80000,0;79877,33;79877,33;6180,0;6180,0;73697,33;0,0;73697,33;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CHARLES SANTOS;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168145;EXECUÇÃO DIRETA;80000,0;79968,78;79968,78;0,0;0,0;79968,78;0,0;79968,78;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CHARLES SANTOS;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168702;EXECUÇÃO DIRETA;369,76;64,08;64,08;0,0;0,0;64,08;0,0;64,08;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CHARLES SANTOS;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168692;EXECUÇÃO DIRETA;16311,01;16311,01;16311,01;0,0;0,0;16311,01;0,0;16311,01;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CHARLES SANTOS;REPUBLICANOS;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;168687;EXECUÇÃO DIRETA;33688,99;33688,99;33688,99;20007,48;20007,48;13681,509999999998;0,0;13681,509999999998;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução finalizado
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;161393;EXECUÇÃO DIRETA;150000,0;150000,0;150000,0;0,0;0,0;150000,0;0,0;150000,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163494;EXECUÇÃO DIRETA;100000,0;97276,26;97276,26;87426,35;87426,35;9849,909999999989;0,0;9849,909999999989;0,0;outras razões de ordem técnica devidamente justificadas;Demais aquisições da emenda em andamento.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163495;EXECUÇÃO DIRETA;272000,0;272000,0;272000,0;0,0;0,0;272000,0;0,0;272000,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163507;EXECUÇÃO DIRETA;50000,0;48828,19;48828,19;44876,38;44876,38;3951,810000000005;0,0;3951,810000000005;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163509;EXECUÇÃO DIRETA;50000,0;47483,8;47483,8;43531,99;43531,99;3951,810000000005;0,0;3951,810000000005;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163538;EXECUÇÃO DIRETA;200000,0;197880,25;197880,25;167818,78;109818,78;88061,47;58000,0;30061,47;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164757;EXECUÇÃO DIRETA;36100,0;32704,5;32704,5;1120,5;1120,5;31584,0;0,0;31584,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
CHIARA BIONDINI;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164715;EXECUÇÃO DIRETA;70000,0;66123,65;66123,65;10422,0;10422,0;55701,649999999994;0,0;55701,649999999994;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento
